carehomesbeds,year_location_end,forced_closure,ownership,individual_partnership,company,age,dementia,nurse,mental_health,detained,disabled,closed_complete,inadequate,requiresimprovement,good,outstanding,missing_quality
22,2020,0,For-Profit,1,0,119.9,0,0,0,0,0,0,0,0,1,0,0
16,2020,0,For-Profit,0,1,14.866667,1,0,0,0,1,1,1,0,0,0,0
20,2020,0,For-Profit,1,0,110.43333,1,0,0,0,0,0,0,0,1,0,0
7,2020,0,For-Profit,0,1,51.966667,0,0,0,0,1,0,0,0,0,1,0
31,2020,0,Third sector,0,0,39.433334,0,0,0,0,0,1,0,1,0,0,0
19,2020,0,Third sector,0,0,115.63333,0,0,0,0,1,1,0,0,1,0,0
21,2020,0,For-Profit,1,0,112.93333,0,0,0,0,0,0,0,1,0,0,0
32,2020,0,Local Authority,0,0,115,1,0,0,0,0,1,0,0,1,0,0
17,2020,0,For-Profit,1,0,112.86667,0,0,0,0,0,1,0,0,1,0,0
45,2020,1,For-Profit,0,1,96.533333,1,1,0,0,0,1,1,0,0,0,0
6,2020,1,For-Profit,0,1,46.400002,0,1,1,0,0,1,0,1,0,0,0
11,2020,0,For-Profit,0,1,108.36667,0,0,1,0,1,0,0,1,0,0,0
6,2020,0,For-Profit,0,1,113,1,0,1,1,1,1,0,0,1,0,0
25,2020,0,For-Profit,0,1,113.1,1,0,0,0,0,1,1,0,0,0,0
8,2020,0,For-Profit,1,0,112.36667,1,0,1,0,0,0,0,0,1,0,0
10,2020,0,For-Profit,0,1,113.2,0,0,0,0,1,1,0,0,1,0,0
47,2020,0,For-Profit,0,1,120.06667,1,1,0,0,0,1,0,0,1,0,0
77,2020,0,For-Profit,0,1,28.866667,1,1,0,0,0,0,0,0,1,0,0
35,2020,1,For-Profit,0,1,117.4,1,0,0,0,0,1,1,0,0,0,0
23,2020,1,For-Profit,0,1,92.566666,1,0,0,0,0,1,1,0,0,0,0
94,2020,0,For-Profit,0,1,63.233334,1,1,1,0,1,0,0,0,1,0,0
15,2020,1,For-Profit,1,0,112.1,1,0,1,0,1,1,1,0,0,0,0
22,2020,0,For-Profit,1,0,25.6,1,0,0,0,0,1,0,1,0,0,0
14,2020,0,For-Profit,1,0,105.5,1,0,1,0,0,0,0,0,1,0,0
5,2020,0,Third sector,0,0,121.56667,0,0,0,0,1,0,0,0,1,0,0
9,2020,0,Third sector,0,0,113.26667,0,0,0,0,1,1,0,0,1,0,0
60,2020,0,For-Profit,0,1,113.26667,0,1,0,0,1,1,0,1,0,0,0
5,2020,0,For-Profit,0,1,25.166666,0,1,0,0,1,1,0,1,0,0,0
35,2020,0,Third sector,0,0,105.63333,1,0,1,0,1,1,0,0,1,0,0
33,2020,0,For-Profit,0,1,117.8,1,1,0,0,0,0,0,0,1,0,0
4,2020,0,For-Profit,0,1,111.2,0,0,0,0,0,1,0,0,1,0,0
14,2020,0,For-Profit,0,1,89,0,0,1,0,0,0,0,0,1,0,0
9,2020,0,For-Profit,0,1,113.2,0,0,0,0,0,1,0,1,0,0,0
17,2020,0,Third sector,0,0,107.63333,0,0,0,0,0,1,0,0,1,0,0
60,2020,0,For-Profit,0,1,41.966667,1,1,0,0,0,0,0,0,1,0,0
4,2020,0,For-Profit,0,1,15.066667,0,0,1,0,0,0,,,,,1
20,2020,0,For-Profit,0,1,113.76667,0,0,1,0,0,1,0,1,0,0,0
11,2020,0,For-Profit,1,0,40.799999,1,0,0,0,0,0,0,0,1,0,0
33,2020,0,For-Profit,0,1,109.66666,1,0,1,0,0,1,0,0,1,0,0
72,2020,0,For-Profit,1,0,111.46667,1,0,0,0,0,0,1,0,0,0,0
84,2020,0,For-Profit,0,1,114.66666,1,1,1,0,1,0,0,1,0,0,0
11,2020,0,For-Profit,0,1,70.26667,0,0,1,0,0,1,0,0,1,0,0
17,2020,0,For-Profit,0,1,10.1,0,0,1,0,0,0,,,,,1
8,2020,0,For-Profit,1,0,116.5,0,0,0,0,1,1,0,0,1,0,0
5,2020,0,For-Profit,1,0,110.53333,0,0,0,0,0,0,0,0,1,0,0
64,2020,0,For-Profit,0,1,43.166668,1,1,0,0,0,0,0,0,1,0,0
7,2020,1,For-Profit,1,0,116.63333,0,0,0,0,0,1,0,0,1,0,0
16,2020,0,Third sector,0,0,115.8,1,0,0,0,1,0,0,0,1,0,0
30,2020,0,For-Profit,0,1,41.033333,0,1,0,0,0,1,0,0,1,0,0
29,2020,0,For-Profit,0,1,21.766666,1,0,0,0,1,1,1,0,0,0,0
21,2020,0,For-Profit,0,1,14.233334,0,1,0,0,1,1,0,1,0,0,0
6,2020,0,For-Profit,0,1,24.233334,0,0,0,0,0,1,0,0,1,0,0
45,2020,0,For-Profit,0,1,104.26667,1,1,1,0,1,0,0,0,1,0,0
1,2020,0,For-Profit,0,1,28.833334,0,0,0,0,0,1,0,0,1,0,0
13,2020,0,For-Profit,0,1,118,0,0,0,0,0,1,0,0,1,0,0
46,2020,0,For-Profit,0,1,53.633335,0,1,0,0,1,0,0,0,1,0,0
36,2020,0,For-Profit,0,1,113.4,1,1,1,0,1,1,0,1,0,0,0
59,2020,0,For-Profit,0,1,112,1,1,0,0,0,1,0,1,0,0,0
68,2020,0,For-Profit,0,1,110.26667,1,0,0,0,0,0,0,0,1,0,0
4,2020,0,Third sector,0,0,117.93333,0,0,0,0,0,1,0,0,1,0,0
4,2020,0,Third sector,0,0,122.4,0,0,0,0,1,1,0,0,1,0,0
80,2020,0,For-Profit,0,1,107.93333,1,1,1,0,0,0,0,0,1,0,0
74,2020,0,For-Profit,0,1,113.4,1,0,0,0,1,0,0,0,1,0,0
20,2020,0,For-Profit,1,0,112.13333,1,0,0,1,0,0,0,0,1,0,0
5,2020,0,Third sector,0,0,119.96667,1,0,0,0,1,1,0,0,1,0,0
7,2020,0,For-Profit,0,1,77.23333,0,0,1,0,1,1,0,0,1,0,0
10,2020,0,For-Profit,1,0,119.8,0,0,0,0,0,0,0,0,1,0,0
3,2020,0,For-Profit,1,0,114.6,0,0,1,0,0,1,,,,,1
50,2020,0,For-Profit,0,1,14.233334,0,1,0,0,1,1,0,1,0,0,0
30,2020,0,For-Profit,1,0,112.63333,1,0,1,0,0,0,0,0,1,0,0
61,2020,0,For-Profit,0,1,1.8666667,1,0,0,0,1,1,,,,,1
50,2020,0,For-Profit,0,1,99.333336,1,0,0,0,0,1,0,0,1,0,0
28,2020,0,For-Profit,0,1,21.299999,0,0,0,0,1,1,0,1,0,0,0
11,2020,0,For-Profit,0,1,81.966667,0,0,0,0,0,0,0,0,1,0,0
39,2020,0,For-Profit,0,1,107.6,0,0,0,0,0,1,0,1,0,0,0
38,2020,0,For-Profit,0,1,111.36667,1,1,0,0,1,1,0,0,1,0,0
19,2020,0,For-Profit,0,1,69.566666,1,0,0,0,1,1,0,0,1,0,0
41,2020,0,For-Profit,0,1,113.4,1,1,1,0,0,0,0,0,1,0,0
48,2020,1,For-Profit,0,1,71.400002,1,0,1,0,0,1,1,0,0,0,0
45,2020,0,For-Profit,0,1,117.8,1,1,0,0,0,0,0,0,1,0,0
10,2020,0,Third sector,0,0,84.433334,0,0,0,0,0,1,0,1,0,0,0
38,2020,0,For-Profit,0,1,56.733334,1,0,0,0,1,0,0,0,1,0,0
40,2020,1,For-Profit,0,1,31.166666,1,0,0,0,0,1,0,1,0,0,0
54,2020,0,For-Profit,0,1,21.366667,1,1,0,0,1,0,0,1,0,0,0
3,2020,0,Third sector,0,0,110.76667,0,0,0,0,0,1,0,0,1,0,0
4,2020,0,For-Profit,0,1,13.966666,0,0,0,0,0,1,,,,,1
7,2020,0,For-Profit,0,1,65,0,0,0,0,0,1,0,0,1,0,0
21,2020,0,Third sector,0,0,37.5,1,0,0,0,0,1,0,0,1,0,0
47,2020,0,For-Profit,0,1,68.5,1,0,0,0,0,1,0,1,0,0,0
6,2020,0,For-Profit,0,1,114.76667,0,0,1,0,0,1,0,0,1,0,0
4,2020,0,For-Profit,0,1,84.933334,0,0,0,0,0,1,0,1,0,0,0
34,2020,0,For-Profit,0,1,3.7666667,1,1,1,0,1,1,,,,,1
23,2020,0,Third sector,0,0,34.466667,0,0,0,0,1,1,0,0,1,0,0
15,2020,0,For-Profit,1,0,119.8,0,0,0,0,0,0,0,1,0,0,0
15,2020,0,For-Profit,0,1,42.666668,0,0,0,0,0,1,0,0,1,0,0
39,2020,0,For-Profit,0,1,107.23333,1,0,0,0,0,0,0,0,1,0,0
9,2020,0,For-Profit,0,1,109.8,0,0,1,0,0,1,1,0,0,0,0
35,2020,0,Local Authority,0,0,107.96667,0,0,0,0,1,1,0,0,1,0,0
40,2020,0,Local Authority,0,0,107.96667,0,0,0,0,1,0,0,0,1,0,0
15,2020,0,For-Profit,0,1,65.5,0,0,1,0,0,1,0,0,1,0,0
21,2020,0,For-Profit,1,0,112.13333,0,1,0,0,0,0,0,0,1,0,0
5,2020,0,For-Profit,0,1,20.666666,0,0,0,0,0,1,,,,,1
3,2020,0,For-Profit,0,1,49.233334,0,0,0,0,0,1,0,0,1,0,0
40,2020,0,For-Profit,1,0,101.76667,1,1,0,0,0,1,0,0,1,0,0
47,2020,0,For-Profit,0,1,50.599998,1,1,0,0,0,0,0,1,0,0,0
11,2020,0,For-Profit,0,1,6.8333335,0,0,0,0,1,0,,,,,1
3,2020,0,Third sector,0,0,6.8666668,0,0,0,0,0,1,,,,,1
25,2020,0,For-Profit,0,1,121.36667,1,0,1,0,1,0,0,1,0,0,0
83,2020,0,For-Profit,0,1,56.900002,1,1,0,0,0,1,0,0,1,0,0
6,2020,0,Third sector,0,0,116.2,0,0,1,1,0,1,0,0,1,0,0
12,2020,0,For-Profit,0,1,113.2,0,0,0,0,0,1,0,1,0,0,0
22,2020,0,For-Profit,0,1,110.36667,1,0,0,0,0,1,0,1,0,0,0
10,2020,0,For-Profit,0,1,111.9,1,0,1,0,1,1,0,0,1,0,0
14,2020,0,For-Profit,0,1,115.4,0,0,0,0,0,1,0,0,1,0,0
8,2020,0,Third sector,0,0,111.36667,0,0,0,0,0,1,0,0,1,0,0
20,2020,0,For-Profit,0,1,94.900002,1,0,0,0,0,1,0,0,1,0,0
6,2020,0,For-Profit,1,0,116.36667,0,1,0,0,0,1,,,,,1
10,2020,0,For-Profit,0,1,120.5,0,0,0,0,0,0,0,0,1,0,0
8,2020,0,For-Profit,0,1,27.1,0,0,1,0,0,1,0,0,1,0,0
25,2020,1,For-Profit,0,1,115.7,0,0,0,0,0,1,1,0,0,0,0
38,2020,0,Third sector,0,0,54.933334,1,0,1,0,1,1,0,1,0,0,0
25,2020,0,For-Profit,0,1,51.766666,1,0,1,0,1,0,0,1,0,0,0
23,2020,0,For-Profit,0,1,112.6,0,0,1,1,0,1,0,0,1,0,0
20,2020,0,For-Profit,0,1,88.300003,0,0,0,0,0,1,0,0,1,0,0
32,2020,0,For-Profit,0,1,104.26667,0,0,0,0,0,0,0,0,1,0,0
51,2020,0,For-Profit,0,1,102.6,1,0,0,0,0,1,0,0,1,0,0
7,2020,0,Third sector,0,0,112.86667,0,0,0,0,0,1,0,1,0,0,0
53,2020,0,For-Profit,0,1,49.299999,0,1,0,0,0,0,0,0,1,0,0
28,2020,0,For-Profit,0,1,114.4,0,0,0,0,0,0,0,0,1,0,0
53,2020,0,For-Profit,0,1,118.53333,1,1,0,0,1,0,0,1,0,0,0
4,2020,0,For-Profit,0,1,9.5666666,0,0,0,0,0,0,,,,,1
11,2020,0,For-Profit,0,1,81.966667,0,0,0,0,0,0,0,0,1,0,0
72,2020,0,For-Profit,0,1,105.06667,1,1,0,0,1,1,0,1,0,0,0
28,2020,0,For-Profit,0,1,92.76667,0,1,0,0,0,1,0,0,1,0,0
5,2020,0,For-Profit,0,1,108.36667,0,0,0,0,0,0,0,0,1,0,0
3,2020,0,For-Profit,0,1,35.033333,0,0,1,0,0,1,,,,,1
10,2020,0,For-Profit,0,1,23.5,1,0,0,0,1,1,0,1,0,0,0
50,2020,0,For-Profit,0,1,104.26667,1,1,0,0,0,0,0,0,1,0,0
2,2020,0,For-Profit,0,1,105.56667,0,0,0,0,0,1,0,1,0,0,0
90,2020,1,For-Profit,0,1,120.96667,1,1,0,0,1,1,1,0,0,0,0
3,2020,0,For-Profit,0,1,50.799999,0,0,0,0,0,1,0,0,1,0,0
3,2020,0,Third sector,0,0,120.06667,0,0,0,0,1,1,0,0,1,0,0
42,2020,0,For-Profit,0,1,13.1,1,0,0,0,1,1,0,1,0,0,0
46,2020,0,For-Profit,0,1,87.73333,0,0,0,0,0,1,0,0,1,0,0
40,2020,0,For-Profit,0,1,24.366667,1,0,0,0,0,0,0,1,0,0,0
45,2020,0,For-Profit,0,1,108,1,0,0,0,0,0,0,0,1,0,0
23,2020,0,For-Profit,1,0,112.16666,0,0,0,0,0,0,0,0,1,0,0
5,2020,0,For-Profit,0,1,70.066666,1,0,0,0,1,0,0,0,1,0,0
26,2020,0,Third sector,0,0,97.466667,0,0,0,0,1,1,0,0,1,0,0
45,2020,0,For-Profit,0,1,105.06667,1,1,1,0,0,1,,,,,1
34,2020,1,For-Profit,0,1,29.6,0,1,1,0,1,1,1,0,0,0,0
36,2020,0,For-Profit,0,1,56.733334,1,1,0,0,1,0,0,0,1,0,0
35,2020,0,For-Profit,0,1,109.23333,0,1,0,0,1,0,0,0,1,0,0
35,2021,0,Local Authority,0,0,36.200001,1,0,1,0,1,0,0,1,0,0,0
9,2021,0,For-Profit,0,1,124.16666,1,0,0,0,0,1,0,0,1,0,0
68,2021,0,For-Profit,0,1,49.700001,1,0,0,0,0,0,0,0,1,0,0
60,2021,0,For-Profit,0,1,82.699997,1,0,0,0,0,1,0,0,1,0,0
6,2021,0,For-Profit,0,1,123.43333,0,0,0,0,0,0,0,0,1,0,0
79,2021,0,For-Profit,0,1,55.299999,1,0,1,0,1,0,0,0,0,1,0
4,2021,0,For-Profit,0,1,128.56667,0,0,0,0,0,1,0,0,1,0,0
39,2021,0,For-Profit,0,1,108.9,1,0,1,0,1,0,0,1,0,0,0
6,2021,0,Third sector,0,0,50.933334,0,1,0,0,1,1,1,0,0,0,0
8,2021,0,Third sector,0,0,127.86667,1,0,0,0,1,0,0,1,0,0,0
9,2021,0,For-Profit,0,1,126.73333,0,0,0,0,1,0,0,0,1,0,0
5,2021,0,For-Profit,0,1,20.299999,1,0,1,0,0,1,,,,,1
37,2021,0,For-Profit,0,1,132.03334,1,0,0,0,0,1,0,0,1,0,0
103,2021,0,For-Profit,0,1,60.400002,1,1,0,0,0,0,0,0,0,1,0
4,2021,0,For-Profit,0,1,23.799999,0,0,1,0,0,1,,,,,1
44,2021,0,For-Profit,1,0,126.96667,1,0,0,0,0,0,0,0,1,0,0
13,2021,0,Third sector,0,0,60.900002,0,0,0,0,1,0,0,1,0,0,0
6,2021,0,Third sector,0,0,128.53334,0,0,1,0,1,0,0,0,1,0,0
25,2021,0,For-Profit,0,1,122.6,1,0,0,0,0,0,0,0,1,0,0
60,2021,0,For-Profit,0,1,123.6,1,1,0,0,0,1,0,1,0,0,0
20,2021,0,Local Authority,0,0,129.76666,0,0,0,0,0,1,0,0,1,0,0
73,2021,0,For-Profit,0,1,121.06667,1,1,0,0,0,0,0,1,0,0,0
94,2021,0,For-Profit,0,1,46.799999,1,0,0,0,0,1,0,1,0,0,0
3,2021,0,For-Profit,0,1,124.73333,0,0,0,0,0,1,0,0,1,0,0
14,2021,0,For-Profit,0,1,131.96666,1,0,1,1,1,1,0,1,0,0,0
44,2021,0,Third sector,0,0,132.33333,1,1,0,0,0,0,0,0,1,0,0
8,2021,0,For-Profit,1,0,124.8,0,0,0,0,0,1,0,0,1,0,0
49,2021,0,Local Authority,0,0,124.13333,0,0,0,0,0,0,0,0,1,0,0
50,2021,0,For-Profit,0,1,17.666666,1,1,0,0,0,1,0,0,1,0,0
4,2021,0,Third sector,0,0,119.93333,0,0,0,0,0,1,0,0,1,0,0
3,2021,0,For-Profit,1,0,124.8,0,0,0,0,0,1,0,0,1,0,0
6,2021,0,For-Profit,0,1,123.43333,0,0,0,0,0,0,0,0,1,0,0
51,2021,0,For-Profit,0,1,5.1333332,1,1,0,0,1,0,0,0,1,0,0
29,2021,0,Third sector,0,0,130.83333,0,1,0,0,1,1,0,0,1,0,0
25,2021,1,For-Profit,1,0,133.43333,0,0,0,0,0,1,0,1,0,0,0
8,2021,0,For-Profit,0,1,6.6666665,0,0,0,0,0,1,,,,,1
13,2021,0,For-Profit,1,0,125.06667,0,0,0,0,1,1,0,0,1,0,0
5,2021,0,For-Profit,0,1,123.43333,0,0,0,0,0,0,0,0,1,0,0
5,2021,0,For-Profit,0,1,16.733334,0,0,0,0,1,1,0,0,1,0,0
5,2021,0,For-Profit,1,0,126,0,0,0,0,0,0,0,0,1,0,0
26,2021,0,For-Profit,0,1,82.933334,1,0,0,0,0,1,1,0,0,0,0
15,2021,0,For-Profit,1,0,128.96666,0,0,0,0,0,1,0,0,1,0,0
8,2021,0,Third sector,0,0,128.53334,0,0,1,0,1,0,0,0,1,0,0
64,2021,0,For-Profit,0,1,110.93333,1,1,1,0,1,0,0,1,0,0,0
15,2021,0,For-Profit,1,0,132.86667,0,0,0,0,0,1,0,1,0,0,0
11,2021,1,For-Profit,0,1,131.83333,0,0,0,0,0,1,1,0,0,0,0
8,2021,0,Local Authority,0,0,12.3,0,0,0,0,0,1,,,,,1
100,2021,0,For-Profit,0,1,9.9666662,1,1,0,0,0,1,0,1,0,0,0
58,2021,0,For-Profit,0,1,67.900002,1,0,0,0,0,0,0,0,1,0,0
21,2021,1,For-Profit,1,0,135.3,1,1,1,0,1,1,1,0,0,0,0
34,2021,0,For-Profit,1,0,125.56667,1,1,0,0,1,0,0,0,1,0,0
17,2021,0,For-Profit,0,1,113.13333,1,0,1,0,0,0,0,0,1,0,0
11,2021,0,For-Profit,1,0,5.3333335,1,0,0,0,0,1,,,,,1
51,2021,0,For-Profit,0,1,122.4,1,0,0,0,1,0,0,0,1,0,0
6,2021,0,Third sector,0,0,128.53334,0,0,1,0,1,0,0,0,1,0,0
5,2021,0,Third sector,0,0,125.13333,0,0,0,0,0,1,0,0,1,0,0
48,2021,0,For-Profit,0,1,131.33333,0,0,0,0,0,0,0,0,1,0,0
4,2021,0,For-Profit,0,1,124.86667,0,0,0,0,0,1,0,0,1,0,0
38,2021,0,For-Profit,0,1,124.56667,1,0,0,0,0,1,1,0,0,0,0
43,2021,0,Third sector,0,0,132.89999,0,0,0,0,0,0,0,0,1,0,0
66,2021,0,For-Profit,0,1,5,1,0,1,0,1,0,,,,,1
4,2021,0,Third sector,0,0,128.53334,0,0,1,0,1,0,0,0,1,0,0
30,2021,0,For-Profit,0,1,125.36667,1,0,1,0,0,0,0,0,1,0,0
33,2021,0,For-Profit,0,1,130.23334,0,0,1,0,0,1,0,0,1,0,0
60,2021,0,For-Profit,0,1,126.2,0,1,0,0,1,0,0,0,0,1,0
22,2021,1,For-Profit,1,0,42.566666,0,0,0,0,0,1,1,0,0,0,0
28,2021,0,For-Profit,1,0,125.83334,1,0,0,0,1,1,0,0,1,0,0
68,2021,0,For-Profit,0,1,62.900002,1,1,0,0,0,1,0,0,1,0,0
46,2021,0,For-Profit,0,1,122.66666,1,1,0,0,1,1,0,0,1,0,0
6,2021,0,For-Profit,0,1,133.06667,0,0,1,0,0,0,0,0,1,0,0
18,2021,0,For-Profit,1,0,125.76667,1,0,0,0,0,1,1,0,0,0,0
5,2021,0,For-Profit,0,1,121.83334,1,0,1,0,1,1,0,1,0,0,0
42,2021,0,For-Profit,0,1,128.83333,1,0,0,0,0,1,1,0,0,0,0
43,2021,0,Third sector,0,0,124.6,0,0,0,0,0,0,0,0,1,0,0
3,2021,0,For-Profit,1,0,134.06667,0,0,0,0,0,1,0,0,1,0,0
3,2021,0,For-Profit,0,1,33.833332,1,0,1,0,0,1,0,0,1,0,0
60,2021,0,Third sector,0,0,93.599998,0,0,0,0,0,0,0,0,1,0,0
84,2021,0,For-Profit,0,1,114.2,1,1,1,0,0,0,0,1,0,0,0
55,2021,0,For-Profit,0,1,48,1,1,0,0,0,0,0,0,1,0,0
168,2021,0,Third sector,0,0,133.10001,1,1,0,0,0,1,0,1,0,0,0
30,2021,0,For-Profit,1,0,126.23333,0,0,0,0,1,0,0,0,1,0,0
51,2021,0,For-Profit,0,1,122.4,1,0,0,0,1,0,0,0,1,0,0
6,2021,0,For-Profit,0,1,109.53333,0,0,0,0,0,1,0,0,1,0,0
51,2021,0,For-Profit,0,1,122.4,1,0,0,0,1,0,0,0,1,0,0
19,2021,0,Local Authority,0,0,121.66666,0,0,0,0,1,1,0,0,1,0,0
20,2021,0,For-Profit,1,0,125.26667,1,0,1,0,0,0,0,0,1,0,0
87,2021,0,For-Profit,0,1,111.13333,1,1,0,0,0,1,0,1,0,0,0
14,2021,0,For-Profit,1,0,124.2,1,0,0,0,0,0,0,1,0,0,0
16,2021,0,For-Profit,1,0,127.26667,0,0,0,0,0,0,0,0,1,0,0
51,2021,0,For-Profit,0,1,124.9,1,1,0,0,1,0,0,0,1,0,0
41,2021,0,For-Profit,0,1,75.033333,1,0,1,0,1,0,0,1,0,0,0
98,2021,0,For-Profit,0,1,63.433334,1,1,0,0,0,0,0,0,1,0,0
6,2021,1,For-Profit,1,0,124.06667,0,0,0,0,0,1,1,0,0,0,0
36,2021,0,For-Profit,0,1,34.033333,0,1,0,0,1,0,0,0,1,0,0
8,2021,0,For-Profit,0,1,123.43333,0,0,0,0,0,0,0,0,1,0,0
16,2021,0,For-Profit,0,1,130.96666,0,0,0,0,0,0,0,0,1,0,0
19,2021,0,For-Profit,0,1,129.43333,1,0,0,0,0,1,0,0,1,0,0
19,2021,1,For-Profit,0,1,25.833334,1,0,0,0,0,1,1,0,0,0,0
4,2021,0,For-Profit,1,0,129.73334,0,0,1,0,0,1,0,0,1,0,0
66,2021,0,For-Profit,0,1,47.366665,1,0,0,0,1,0,0,0,1,0,0
9,2021,0,For-Profit,1,0,124.86667,0,0,0,0,0,1,0,0,1,0,0
6,2021,0,For-Profit,0,1,123.43333,0,0,0,0,0,0,0,0,1,0,0
13,2021,1,For-Profit,1,0,121.23333,0,0,1,0,0,1,0,1,0,0,0
10,2021,0,For-Profit,1,0,122.03333,0,0,0,0,0,1,0,0,1,0,0
22,2021,0,For-Profit,1,0,123.96667,0,0,0,0,0,1,0,1,0,0,0
40,2021,0,For-Profit,0,1,128.76666,1,1,0,0,1,0,0,0,1,0,0
8,2021,0,For-Profit,0,1,130.73334,0,1,0,0,1,1,0,0,1,0,0
38,2021,1,For-Profit,0,1,116.8,1,0,0,0,0,1,1,0,0,0,0
48,2021,0,For-Profit,0,1,19.1,0,1,0,0,1,1,1,0,0,0,0
6,2021,0,For-Profit,0,1,11.1,0,0,0,0,1,1,,,,,1
11,2021,0,For-Profit,1,0,131.3,0,0,0,0,0,1,0,0,1,0,0
3,2021,0,For-Profit,0,1,127.16666,0,0,0,0,1,1,0,0,1,0,0
4,2021,0,For-Profit,0,1,129.63333,0,0,0,0,0,1,0,0,1,0,0
7,2021,0,For-Profit,0,1,57.466667,0,0,0,0,0,1,0,0,1,0,0
6,2021,0,For-Profit,0,1,125.46667,0,0,0,0,0,1,0,0,1,0,0
36,2021,0,For-Profit,0,1,56.933334,1,1,0,0,1,1,,,,,1
81,2021,0,For-Profit,0,1,60.400002,1,0,0,0,0,0,0,0,1,0,0
33,2021,0,For-Profit,0,1,125,1,1,0,0,0,1,0,1,0,0,0
47,2021,0,For-Profit,0,1,115.63333,1,0,0,0,0,0,0,0,1,0,0
32,2021,0,For-Profit,0,1,129.63333,1,1,1,1,1,1,1,0,0,0,0
55,2021,0,For-Profit,0,1,131.39999,0,1,0,0,1,0,0,1,0,0,0
38,2021,0,For-Profit,1,0,131.33333,0,1,0,0,1,0,0,0,1,0,0
95,2021,0,For-Profit,0,1,67.800003,1,0,0,0,1,1,0,0,1,0,0
15,2021,0,For-Profit,1,0,133.10001,0,0,0,0,1,0,0,0,1,0,0
39,2021,0,Third sector,0,0,121.3,1,1,0,0,0,0,0,0,1,0,0
5,2021,0,Third sector,0,0,93.966667,0,0,0,0,0,1,0,1,0,0,0
21,2021,0,For-Profit,0,1,9.0333338,1,0,1,0,0,1,0,0,1,0,0
37,2021,0,Third sector,0,0,126,1,0,0,0,0,0,0,0,0,1,0
28,2021,0,For-Profit,0,1,47.933334,1,0,0,0,0,1,0,0,1,0,0
4,2021,0,For-Profit,0,1,128.56667,0,0,0,0,0,1,0,0,1,0,0
10,2021,0,For-Profit,0,1,45.366665,1,0,1,0,1,0,0,0,1,0,0
14,2021,0,For-Profit,1,0,130,0,0,0,0,0,1,0,0,1,0,0
23,2021,0,For-Profit,0,1,126.26667,1,0,1,0,0,0,0,1,0,0,0
4,2021,1,For-Profit,0,1,30.066668,0,0,1,0,0,1,1,0,0,0,0
50,2021,0,For-Profit,0,1,129.96666,1,1,0,0,1,1,1,0,0,0,0
60,2021,0,For-Profit,1,0,129.23334,1,1,0,0,0,0,0,1,0,0,0
6,2021,0,For-Profit,0,1,120.93333,0,0,0,0,0,1,0,0,1,0,0
33,2021,0,For-Profit,0,1,134.39999,1,1,0,0,0,0,0,1,0,0,0
5,2021,0,For-Profit,0,1,125.63333,0,0,0,0,0,1,0,0,1,0,0
37,2021,0,For-Profit,0,1,124.86667,0,1,0,0,0,1,0,1,0,0,0
60,2021,0,For-Profit,0,1,46.766666,1,1,0,0,1,0,0,0,1,0,0
70,2021,0,For-Profit,0,1,57.533333,1,0,0,0,1,0,0,0,1,0,0
3,2021,0,For-Profit,0,1,9.0666666,0,0,0,0,0,1,,,,,1
25,2021,0,For-Profit,0,1,111.56667,1,0,0,0,0,0,0,0,1,0,0
29,2021,0,For-Profit,0,1,132.03334,1,1,0,0,0,1,0,0,1,0,0
20,2021,0,For-Profit,0,1,123.43333,0,0,0,0,0,0,0,0,1,0,0
49,2021,0,Third sector,0,0,125.4,1,0,0,0,0,1,0,1,0,0,0
5,2021,0,Third sector,0,0,132.73334,0,0,0,0,0,1,0,0,1,0,0
12,2021,0,Third sector,0,0,119.56667,0,1,1,0,0,1,0,0,1,0,0
6,2021,0,Third sector,0,0,122.9,0,0,0,0,0,1,0,0,1,0,0
9,2021,0,For-Profit,1,0,127.63333,0,0,0,0,0,1,0,0,1,0,0
40,2021,0,For-Profit,0,1,61.400002,1,1,0,0,0,0,0,1,0,0,0
19,2021,0,For-Profit,0,1,134.06667,0,0,1,0,1,1,0,0,1,0,0
50,2021,0,For-Profit,0,1,48.733334,1,0,0,0,0,0,0,0,1,0,0
20,2021,0,For-Profit,1,0,124.9,1,0,0,0,0,0,0,0,1,0,0
37,2021,0,For-Profit,0,1,129.53334,1,0,0,0,1,0,0,1,0,0,0
40,2021,0,For-Profit,0,1,128.13333,0,1,1,0,1,1,0,0,1,0,0
34,2021,0,For-Profit,0,1,47.933334,1,0,0,0,0,1,0,0,1,0,0
7,2021,0,For-Profit,0,1,128.06667,0,0,0,0,0,1,0,0,1,0,0
24,2021,0,For-Profit,0,1,96.566666,1,0,0,0,1,1,0,1,0,0,0
16,2021,1,For-Profit,0,1,83.5,0,1,1,0,0,1,1,0,0,0,0
22,2021,0,Third sector,0,0,128.53334,1,1,1,0,1,0,0,0,1,0,0
33,2021,0,For-Profit,0,1,126.2,0,0,0,0,0,1,0,0,1,0,0
8,2021,0,Third sector,0,0,128.53334,0,0,1,0,1,0,0,0,1,0,0
24,2021,0,For-Profit,0,1,127.96667,1,0,0,0,0,0,0,0,1,0,0
70,2021,0,For-Profit,0,1,49.099998,1,0,0,0,0,0,0,0,1,0,0
5,2021,1,For-Profit,0,1,123.33334,0,0,1,0,1,1,0,0,1,0,0
3,2021,0,For-Profit,0,1,42.733334,0,0,0,0,1,1,0,0,1,0,0
